candidate_id	candidate_type	scope	active_file	render_kind	render_path	amount_usd	source_rows	count_semantics	source_url	source_basis	repository_row_evidence	current_exact_locations	history_exact_locations
148	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Motor Vehicle Commission	344296.64	82	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
149	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Architecture	315877.71	93	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
150	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Physical Therapy	272440.6	61	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
151	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Funeral Service	270979.11	42	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
152	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Exam for Soc Workers	220612.9	53	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
153	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Optometry	212409.08	42	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
154	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Nursing Home Admin	187482.7	56	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
155	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Exam for Prof Counsel	187408.59	59	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
156	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Massage Therapy	174830.15	42	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
157	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Psychology	143011.4	45	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
158	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Reg Prof Geologists	123679.83	33	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
159	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Athletic Commission	118027.62	27	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
160	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Chiropractic Examiner	95202.96	24	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
161	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Auctioneer Commission	77821.04	26	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
162	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Veterinary Medicine	65368.61	19	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
163	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › Board of Registr for Foresters	42223.49	21	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
164	single_child	Mississippi	data/state-ms/archive-state-source/state-ms-official-source-summary.json	inline detail category	Official archive › MS Port Authority at Gulfport	26523.7	2	source_records	https://boe.magic.ms.gov/Transparency/AfGxfnvZ2z5Iui5E0q5kOso	agency	sourceRows_count_only	none	none
165	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › HHS SYSTEM - SERVICES	202886331.36	129554	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
166	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › DEPT OF ADM SERVICES	33111083.98	20584	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
167	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › ENVIRONMENTAL QUALITY	10697139.97	6471	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
168	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › STATE RACING COMMISSION	1220900.31	742	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
169	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › TOURISM	528343.1	485	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
170	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › ST BD OF EXAM ENG & ARCH	306610.1	267	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
171	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › REAL ESTATE APPRAISER BD	151071.37	149	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
172	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › MEXICAN/AMERICAN COMM	118484.73	94	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
173	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › COMM ON INDIAN AFFAIRS	118438.74	71	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
174	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › RAILWAY COUNCIL	36057.71	55	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
175	single_child	Nebraska	data/state-ne/archive-state-source/state-ne-official-source-summary.json	inline detail category	Official archive › Receiver not reported (privacy-safe aggregate)	229.8	3	source_records	https://statespending.nebraska.gov/FiscalYearExpenditures	department / agency	sourceRows_count_only	none	none
176	single_child	New Jersey	data/state-nj/archive-state-source/state-nj-new-jersey-transit-corporation.json	detail category	Official archive › NEW JERSEY TRANSIT CORPORATION	729054010.23	5	source_records	https://data.nj.gov/Government-Finance/YourMoney-Agency-Expenditures/apet-rp2i	Official FY2024 Agency Expenditures dataset; pie amount uses expended, with obligations retained as a separate row measure.	sourceRows_count_only	none	none
177	single_child	New Jersey	data/state-nj/archive-state-source/state-nj-palisades-interstate.json	detail category	Official archive › PALISADES INTERSTATE	6728000	3	source_records	https://data.nj.gov/Government-Finance/YourMoney-Agency-Expenditures/apet-rp2i	Official FY2024 Agency Expenditures dataset; pie amount uses expended, with obligations retained as a separate row measure.	sourceRows_count_only	none	none
178	single_child	North Dakota	data/state-nd/archive-state-source/state-nd-official-source-summary.json	inline detail category	Official archive › ND Stockmen's Association	2243494.33	34	source_records	https://www.omb.nd.gov/financial-transparency/dashboards/mass-download	department / agency	sourceRows_count_only	none	none
179	single_child	North Dakota	data/state-nd/archive-state-source/state-nd-official-source-summary.json	inline detail category	Official archive › Housing Finance Agency	1151248.06	8	source_records	https://www.omb.nd.gov/financial-transparency/dashboards/mass-download	department / agency	sourceRows_count_only	none	none
180	single_child	North Dakota	data/state-nd/archive-state-source/state-nd-official-source-summary.json	inline detail category	Official archive › Dairy Promotions Commission	295498	12	source_records	https://www.omb.nd.gov/financial-transparency/dashboards/mass-download	department / agency	sourceRows_count_only	none	none
181	single_child	Ohio	data/state-oh/archive-state-source/state-oh-official-source-summary.json	inline detail category	Official archive › Employee Benefits Funds	2153317589.92	9	source_records	https://checkbook.ohio.gov/State/Expenses/Agency.aspx	agency	sourceRows_count_only	none	none
182	single_child	Ohio	data/state-oh/archive-state-source/state-oh-official-source-summary.json	inline detail category	Official archive › Commissioners of the Sinking Fund	1138776661.59	9	source_records	https://checkbook.ohio.gov/State/Expenses/Agency.aspx	agency	sourceRows_count_only	none	none
183	single_child	Ohio	data/state-oh/archive-state-source/state-oh-official-source-summary.json	inline detail category	Official archive › Lottery Commission	441504178.59	2	source_records	https://checkbook.ohio.gov/State/Expenses/Agency.aspx	agency	sourceRows_count_only	none	none
184	single_child	Ohio	data/state-oh/archive-state-source/state-oh-official-source-summary.json	inline detail category	Official archive › Casino Control Commission	16368367.76	3	source_records	https://checkbook.ohio.gov/State/Expenses/Agency.aspx	agency	sourceRows_count_only	none	none
185	single_child	Ohio	data/state-oh/archive-state-source/state-oh-official-source-summary.json	inline detail category	Official archive › Board of Nursing	11987301.66	2	source_records	https://checkbook.ohio.gov/State/Expenses/Agency.aspx	agency	sourceRows_count_only	none	none
186	single_child	Ohio	data/state-oh/archive-state-source/state-oh-official-source-summary.json	inline detail category	Official archive › Accountancy Board of Ohio	1667150.01	2	source_records	https://checkbook.ohio.gov/State/Expenses/Agency.aspx	agency	sourceRows_count_only	none	none
187	single_child	Ohio	data/state-oh/archive-state-source/state-oh-official-source-summary.json	inline detail category	Official archive › Air Quality Development Authority	1187451.41	3	source_records	https://checkbook.ohio.gov/State/Expenses/Agency.aspx	agency	sourceRows_count_only	none	none
188	single_child	Ohio	data/state-oh/archive-state-source/state-oh-official-source-summary.json	inline detail category	Official archive › Veterinary Medical Licensing Board	497822.61	2	source_records	https://checkbook.ohio.gov/State/Expenses/Agency.aspx	agency	sourceRows_count_only	none	none
189	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Oth Op Exp	1126984.62	4	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
190	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Hrdwre Network	535683.61	9	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
191	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Envelopes	48092.16	9	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
192	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Celluar Phones	26968.62	14	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
193	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Software Lic Maint	25677.5	2	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
194	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Telecommunications E	16240.4	4	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
195	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Travel-Lodging	12361.5	11	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
196	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Insur/Sur/Fid Bonds	12195	2	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
197	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Sftwre Lic Proc NRec	5514.92	2	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
198	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Travel-Transportation	844.58	3	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
199	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Other Heating Fuel	386.38	2	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
200	single_child	Pennsylvania	data/state-pa/archive-state-source/state-pa-official-source-summary.json	inline detail category	Official archive › Consultant Services	6.09	3	source_records	https://www.patreasury.gov/openbookpa/checkbook.php	description	sourceRows_count_only	none	none
201	single_child	South Carolina	data/state-sc/archive-state-source/state-sc-official-source-summary.json	inline detail category	Official archive › H510 · MEDICAL UNIV OF S C	1670521.98	4	source_records	https://cg.sc.gov/fiscal-transparency/monthly-state-spending-transparency-files	agency	sourceRows_count_only	none	none
202	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › Treasury Board WBU	1003521614.84	9	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
203	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › VDOT Transfer Payments	929986389.5	56	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
204	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › DOA Transfer Pmts Treasury	800932640.07	92	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
205	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › DMAS Wire Business Unit	775375993.93	67	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
206	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › VEC UI Benefits	267117529.9	2480	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
207	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › VA Passenger Rail Authority	186574279.52	22	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
208	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › VDH Treasury Disbursement	94732489.77	250	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
209	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › DBHDS-GRANTS-TO-LOCALITIES-W2G	2499339	2	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
210	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › Interstate Org Contributions	190939	3	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
211	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › JY Commemorations	30808.56	22	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
212	single_child	Virginia	data/state-va/archive-state-source/state-va-citizens-council-exec-mansion.json	detail category	Official archive › Citizens' Council Exec Mansion	23091.25	7	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	official source amount	sourceRows_count_only	none	none
213	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › VEC TFA Trade Benefits	4949.38	6	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
214	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › DEQ Petty Cash	4524.07	27	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
215	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › Comm on Elec Util Regulation	1593.54	5	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
216	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › Comm VA Beach Mass Shooting	1093.45	3	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
217	single_child	Virginia	data/state-va/archive-state-source/state-va-official-source-summary.json	inline detail category	Official archive › MNH Petty Cash	78.45	5	source_records	https://www.datapoint.apa.virginia.gov/dashboard.php?Page=Expenditures	department / agency	sourceRows_count_only	none	none
218	single_child	Washington	data/state-wa/archive-state-source/state-wa-sundry-claims.json	detail category	Official archive › Sundry Claims	464499	16	source_records	https://fiscal.wa.gov/Spending/VendorPayments2325.xlsx	FY2024 cash/checkbook vendor-payment rows grouped by agency, object, category, subobject, and subcategory.	sourceRows_count_only	none	none
219	single_child	Wyoming	data/state-wy/archive-state-source/state-wy-county-prosecuting-attorneys.json	detail category	Official archive › County-Prosecuting Attorneys	3123443.52	21	source_records	https://www.wyopen.gov/search	Official source linked in the active dataset	sourceRows_count_only	none	none
220	single_child	Wyoming	data/state-wy/archive-state-source/state-wy-enhanced-oil-recovery-commission.json	detail category	Official archive › Enhanced Oil Recovery Commission	525036	2	source_records	https://www.wyopen.gov/search	Official source linked in the active dataset	sourceRows_count_only	none	none
221	single_child	Wyoming	data/state-wy/archive-state-source/state-wy-board-of-podiatry.json	detail category	Official archive › Board of Podiatry	465	2	source_records	https://www.wyopen.gov/search	Official source linked in the active dataset	sourceRows_count_only	none	none
222	single_child	Wyoming	data/state-wy/archive-state-source/state-wy-board-of-occupational-therapy.json	detail category	Official archive › Board of Occupational Therapy	390.38	2	source_records	https://www.wyopen.gov/search	Official source linked in the active dataset	sourceRows_count_only	none	none
